EmployeeId,CommuteDistance,DegreeCompleted,DegreeField,Department,EmploymentEndDate,EmploymentEndReason,EmploymentStartDate,Gender,JobLevel,MaritalStatus,NumPreviousCompanies,NumYearsWorked,OvertimeDays,OvertimeHours,Salary,TrainingsAttended,TravelFrequency,WeeklyHoursBudgeted,YearOfBirth
2493,4,Master,Marketing,Marketing,,,4/24/16,Female,2,,1,7,1,7,37200,2,None,40,1986
2494,8,Bachelor,Finance,Other,11/15/19,Fired,3/23/19,Female,1,Married,3,11,1,6,53300,0,No travel,40,1985
2495,13,Master,Finance,Other,11/19/19,Went to another company,7/3/17,Female,2,Married,2,9,4,14,55300,2,weekly,40,1984
2496,17,Bachelor,Life Sciences,Other,10/2/19,Went to another company,2/14/10,Male,2,Divorced,0,10,28,37,56900,1,None,40,1985
2497,7,Bachelor,Other,Marketing,,,10/10/18,Female,2,Divorced,1,8,1,4,38300,0,Monthly,40,1989
2498,11,Master,Other,Marketing,,,12/12/16,Female,5,Married,4,13,2,4,59100,0,Weekly,40,1980
2499,17,Master,Marketing,Other,2/14/19,Went to another company,2/22/16,Female,2,Single,3,28,24,53,96900,1,Weekly,40,1968
2500,18,Master,Other,Information Technology,12/16/19,Retired,1/4/08,Female,1,Married,,12,1,6,62700,1,Monthly,40,1982
2501,19,Doctor,Computer Science,Sales,2/21/19,Went to another company,2/3/16,Female,5,Married,10,39,6,19,102000,1,Less than Monthly,40,1955
2502,11,Bachelor,Business,Accounting,12/10/19,Went to another company,12/23/14,Male,4,Single,4,35,15,16,185400,1,No travel,40,1963
2503,8,Master,Other,Accounting,,,6/16/19,Female,1,Single,1,7,5,12,60900,2,None,40,1986
2504,8,Master,Business,Marketing,,,4/3/19,Female,2,Married,0,1,2,7,31200,0,No travel,40,1995
2505,6,Bachelor,Marketing,Human Resources,3/22/19,Retired,10/11/16,Female,4,Single,8,33,6,9,124300,3,None,40,1965
2506,6,Bachelor,Other,Marketing,5/13/19,Retired,1/4/19,Male,1,Married,,1,1,5,28300,1,Weekly,40,1993
2507,8,Master,Computer Science,Information Technology,,,10/8/08,Male,3,,2,33,1,3,141200,3,Less than Monthly,40,1960
2508,9,Bachelor,Business,Accounting,,,3/6/11,Male,3,Married,2,32,5,9,154200,0,Monthly,40,1966
2509,5,Bachelor,Life Sciences,Information Technology,9/6/19,Fired,6/16/16,Female,2,Single,2,20,1,3,87400,1,Weekly,40,1975
2510,11,Bachelor,Finance,Information Technology,,,12/23/15,Male,3,Married,3,19,2,6,93400,2,No travel,40,1979
2511,16,Master,Business,Other,7/12/19,Fired,4/19/11,Male,5,Single,3,39,6,23,178500,1,No travel,40,1957
2512,9,Master,Business,Accounting,,,6/9/19,Male,4,Single,4,14,1,4,99700,0,Monthly,40,1981
2513,10,Master,Finance,Other,3/25/19,Went to another company,9/3/16,Male,1,Married,4,22,9,18,73800,1,None,40,1973
2514,10,Bachelor,Finance,Marketing,,,8/20/19,Female,1,Married,4,16,2,8,44100,1,Weekly,40,1979
2515,3,Bachelor,Other,Sales,,,7/14/10,Male,2,Married,1,20,2,7,43700,1,Monthly,40,1977
2516,14,Master,Marketing,Other,7/30/19,Went to another company,4/15/17,Male,4,Married,1,6,5,19,61200,1,None,40,1991
2517,11,Master,Other,Other,3/8/19,Went to another company,7/15/17,Male,1,Divorced,1,9,6,19,50200,3,Weekly,40,1986
2518,4,Bachelor,Other,Other,1/17/19,Went to another company,10/1/16,Male,3,Married,3,23,2,5,91900,1,No travel,40,1973
2519,13,Bachelor,Other,Sales,7/24/19,Went to another company,10/16/17,Male,1,Single,3,21,1,2,40900,1,Less than Monthly,40,1976
2520,10,Master,Other,Information Technology,,,4/28/15,Male,2,Married,1,9,2,8,63200,3,Weekly,40,1986
2521,3,Bachelor,Life Sciences,Marketing,,,6/9/11,Male,2,Married,2,22,2,5,58000,1,Monthly,40,1974
2522,10,Bachelor,Life Sciences,Other,,,5/18/19,Female,2,Single,1,4,1,1,47700,1,Weekly,40,1989
2523,5,Master,Life Sciences,Information Technology,,,4/23/19,Male,4,Divorced,0,1,1,3,60300,2,Weekly,40,1993
2524,6,Bachelor,Business,Other,8/28/19,Went to another company,1/1/19,Male,3,Married,7,28,6,18,106600,0,None,40,1965
2525,1,Bachelor,Other,Information Technology,,,1/31/19,Female,1,Married,2,11,2,7,60900,2,None,40,1987
2526,5,Bachelor,Other,Marketing,,,6/17/19,Male,1,Single,1,4,1,3,31000,1,Less than Monthly,40,1991
2527,9,Master,Finance,Other,,,5/2/17,Female,2,Divorced,3,12,5,10,60400,1,Monthly,40,1985
2528,4,Master,Business,Other,1/24/19,Fired,5/22/17,Female,2,Divorced,2,12,4,5,60400,1,None,40,1981
2529,17,Bachelor,Business,Marketing,5/31/19,Went to another company,11/15/08,Male,2,Single,0,12,6,19,43100,1,None,40,1983
2530,14,Master,Other,Accounting,12/12/19,Went to another company,11/9/14,Female,2,Married,2,18,2,6,92700,1,Monthly,40,1978
2531,9,Master,Marketing,Other,2/27/19,Went to another company,11/16/17,Male,2,Single,2,16,2,9,68000,0,Weekly,40,1981
2532,9,Bachelor,Other,Marketing,,,4/1/18,Male,2,Divorced,1,11,1,2,41900,1,Monthly,40,1983
2533,10,Master,Life Sciences,Other,,,9/4/14,Female,3,Married,1,13,7,26,68400,1,weekly,40,1980
2534,14,Bachelor,Computer Science,Other,,,6/20/15,Female,2,Married,0,5,1,3,49100,1,None,40,1988
2535,9,Bachelor,Other,Other,4/26/19,Went to another company,1/16/09,Male,2,Married,2,32,1,5,109100,1,None,40,1966
2536,7,Master,Other,Other,,,6/5/12,Male,2,Single,1,15,1,4,66000,3,Weekly,40,1979
2537,8,Bachelor,Finance,Marketing,,,2/10/19,Female,4,Married,1,9,2,7,47800,1,No travel,40,1984
2538,9,Master,Business,Other,7/16/19,Went to another company,9/11/17,Female,3,Divorced,8,30,1,3,113100,0,Weekly,40,1964
2539,12,Master,Other,Accounting,,,4/4/19,Male,2,Single,3,15,2,9,84800,1,No travel,40,1978
2540,7,Bachelor,Business,Marketing,,,8/22/18,Female,1,Married,0,2,1,4,29200,1,None,40,1991
2541,2,Master,Other,Sales,3/22/19,Fired,2/4/19,Female,1,Divorced,1,5,2,8,25500,1,Monthly,40,1992
2542,1,Master,Business,Information Technology,11/29/19,Retired,12/20/14,Male,3,Single,,4,2,8,59900,0,No travel,40,1992
2543,20,Master,Other,Human Resources,,,6/17/16,Male,3,Single,4,23,1,2,84100,0,No travel,40,1975
2544,5,Bachelor,Other,Other,,,9/9/13,Female,2,Single,2,21,5,13,78800,0,Less than monthly,40,1977
2545,6,Master,Computer Science,Other,1/14/19,Fired,8/12/14,Male,2,Single,0,6,1,4,50600,1,Weekly,40,1987
2546,7,Master,Finance,Other,,,1/2/19,Female,2,Married,1,1,6,21,43600,2,Monthly,40,1993
2547,11,Bachelor,Other,Marketing,,,3/19/16,Female,3,Married,0,4,1,3,37500,1,None,40,1992
2548,2,Bachelor,Computer Science,Accounting,,,4/11/16,Female,4,Single,4,19,2,3,115500,1,Monthly,40,1979
2549,12,Associate,Business,Other,,,7/27/18,Female,2,Divorced,2,13,1,3,62200,1,Weekly,40,1982
2550,11,Master,Finance,Other,,,9/17/14,Male,1,Single,0,6,8,27,46000,1,No travel,40,1988
2551,9,Bachelor,Other,Sales,6/7/19,Went to another company,5/2/17,Male,4,Single,1,13,5,9,43000,0,Weekly,40,1983
2552,13,Bachelor,Marketing,Accounting,8/30/19,Retired,11/20/05,Female,2,Single,,18,3,5,92700,1,Monthly,40,1975
2553,11,Associate,Other,Marketing,,,11/19/15,Female,1,Married,0,5,1,2,31900,2,Monthly,40,1989
2554,13,Bachelor,Technical Degree,Marketing,,,5/10/14,Female,2,Single,2,27,2,9,67200,1,monthly,40,1971
2555,8,Associate,Other,Other,7/26/19,Went to another company,6/1/15,Female,1,Married,3,24,13,30,78300,4,None,40,1974
2556,13,Bachelor,Finance,Other,,,6/7/17,Female,1,Married,2,16,12,39,61800,2,None,40,1980
2557,10,Master,Finance,Other,,,1/21/18,Male,1,Married,1,6,2,7,46000,-1,No travel,40,1991
2558,12,Bachelor,Business,Accounting,11/13/19,Retired,2/24/04,Female,2,Single,,15,1,4,84800,2,Less than Monthly,40,1983
2559,7,Master,Other,Marketing,,,8/31/16,Male,4,Single,1,6,4,7,43700,2,None,40,1991
2560,11,Master,Computer Science,Marketing,,,8/1/14,Male,1,Married,0,6,2,7,32800,1,weekly,40,1987
2561,12,Doctor,Business,Information Technology,,,9/2/13,Female,1,Single,1,16,1,4,70600,1,No travel,40,1980
2562,5,Bachelor,Other,Other,8/19/19,Retired,5/22/12,Male,3,Single,2,23,1,3,91900,3,Weekly,40,1970
2563,9,Bachelor,Computer Science,Other,,,1/10/15,Female,1,Married,3,31,1,2,96300,2,No travel,40,1967
2564,13,Bachelor,Marketing,Other,10/15/19,Retired,6/20/90,Male,1,Married,,30,2,8,93400,1,None,40,1968
2565,12,Bachelor,Business,Marketing,,,5/14/09,Female,4,Single,1,18,1,6,62300,1,None,40,1976
2566,12,Bachelor,Marketing,Other,,,3/4/16,Female,1,Married,1,4,2,3,43300,1,Weekly,40,1994
2567,9,Doctor,Finance,Human Resources,5/17/19,Fired,5/30/09,Female,2,Married,1,20,2,6,69900,1,None,40,1973
2568,5,Bachelor,Business,Marketing,,,10/15/16,Female,2,Single,4,30,5,7,73400,2,No travel,40,1964
2569,7,Bachelor,Technical Degree,Information Technology,10/11/19,Retired,6/20/14,Male,2,Single,,8,1,4,61300,0,Monthly,40,1990
2570,7,Master,Computer Science,Other,,,10/2/13,Female,3,Single,1,15,1,3,72600,0,No travel,40,1983
2571,4,Master,Computer Science,Accounting,,,8/4/14,Male,3,,3,16,5,18,96100,1,Less than Monthly,40,1981
2572,9,Master,Other,Other,,,12/4/16,Male,4,Married,2,20,2,7,92600,1,No travel,40,1973
2573,12,Bachelor,Business,Other,,,8/20/18,Female,3,Married,3,12,7,19,66400,5,Less than Monthly,40,1985
2574,5,Master,Finance,Human Resources,,,1/9/19,Male,3,Married,2,8,1,4,54000,1,No travel,40,1985
2575,11,Bachelor,Marketing,Other,,,3/19/17,Female,1,Single,2,16,3,14,61800,1,None,40,1978
2576,15,Bachelor,Computer Science,Other,,,4/16/19,Female,1,,2,11,1,3,53300,1,None,40,1985
2577,7,Master,Business,Marketing,1/10/19,Went to another company,1/3/19,Male,5,Single,9,32,3,4,103700,1,No travel,40,1964
2578,13,Bachelor,Business,Other,,,8/12/18,Female,2,Single,4,28,1,2,96900,2,Monthly,40,1967
2579,8,Master,Business,Information Technology,,,10/29/11,Male,5,Single,1,15,1,7,100400,1,Monthly,40,1983
2580,15,Bachelor,Business,Other,3/12/19,Went to another company,8/30/11,Male,3,Divorced,4,37,2,9,139100,2,Weekly,40,1959
2581,9,Master,Computer Science,Other,,,8/8/17,Male,2,Single,1,13,4,9,62200,2,Monthly,40,1981
2582,3,Master,Other,Information Technology,,,11/8/15,Female,2,Single,0,5,2,9,56100,1,Less than Monthly,40,1993
2583,12,Bachelor,Life Sciences,Marketing,8/16/19,Went to another company,1/2/15,Female,3,Single,5,43,3,8,118600,0,None,40,1955
2584,17,Bachelor,Business,Other,3/12/19,Fired,4/11/13,Female,1,Single,1,12,5,9,54900,7,Monthly,40,1986
2585,5,Bachelor,Marketing,Accounting,,,7/3/15,Male,3,Divorced,2,17,2,4,99000,1,Monthly,40,1976
2586,15,Bachelor,Finance,Marketing,,,9/13/08,Female,2,Single,0,12,3,8,43100,1,Weekly,40,1981
2587,16,Master,Finance,Other,9/13/19,Retired,6/24/89,Male,4,Married,,32,5,6,132000,1,Less than monthly,40,1965
2588,6,Bachelor,Computer Science,Human Resources,,,7/10/18,Female,3,Married,1,7,1,1,52400,1,Less than monthly,40,1987
2589,14,Bachelor,Marketing,Other,,,8/5/17,Male,1,Married,2,13,2,8,56500,0,Monthly,40,1980
2590,9,Doctor,Technical Degree,Other,11/8/19,Retired,4/23/05,Male,1,Single,,14,1,1,58200,1,No travel,40,1983
2591,9,Bachelor,Computer Science,Sales,1/7/19,Went to another company,11/23/14,Male,1,Married,0,6,5,12,26300,1,Monthly,40,1991
2592,18,Bachelor,Marketing,Other,,,8/2/19,Male,1,Divorced,3,13,5,7,56500,1,Monthly,40,1981
2593,15,Master,Other,Other,,,9/29/15,Female,2,Single,2,15,2,7,66000,1,No travel,40,1979
2594,13,Master,Computer Science,Other,,,11/22/13,Male,2,Married,3,33,4,8,112300,2,Monthly,40,1964
2595,19,Bachelor,Other,Accounting,,,6/23/13,Female,3,Married,3,30,1,4,145400,1,No travel,40,1968
2596,11,Bachelor,Other,Other,,,9/29/17,Male,1,Single,6,22,4,7,73800,1,No travel,40,1971
2597,9,Master,Computer Science,Other,4/25/19,Went to another company,10/29/15,Male,2,Divorced,3,21,4,9,78800,2,Weekly,40,1975
2598,15,Bachelor,Business,Marketing,,,11/24/11,Female,4,Single,3,30,1,4,88800,7,None,40,1967
2599,8,Below College,,Sales,4/1/19,Retired,5/26/98,Male,2,Single,,21,0,0,45000,2,monthly,40,1975
2600,5,Master,Marketing,Human Resources,,,7/9/15,Female,4,Single,3,29,9,15,110400,3,No travel,40,1964
2601,4,Master,Business,Other,,,10/28/12,Male,3,Single,3,25,1,6,97500,2,monthly,40,1970
2602,14,Master,Finance,Accounting,11/1/19,Retired,1/26/01,Male,3,Divorced,,19,9,17,105000,1,Weekly,40,1977
2603,7,Bachelor,Technical Degree,Other,9/24/19,Retired,8/28/06,Female,2,Married,,12,4,13,60400,1,Weekly,40,1986
2604,3,Master,Finance,Other,,,12/11/17,Female,3,Married,1,4,2,11,52400,1,None,40,1991
2605,13,Master,Marketing,Other,5/13/19,Went to another company,8/23/15,Male,3,Single,2,16,6,11,74800,0,Less than monthly,40,1979
2606,1,Bachelor,Finance,Marketing,,,9/1/14,Female,3,Married,2,26,2,5,71800,1,None,40,1972
2607,3,Bachelor,Marketing,Other,,,9/13/17,Male,2,Single,2,9,1,5,55300,1,Monthly,40,1988
2608,13,Master,Other,Other,9/13/19,Went to another company,1/31/13,Female,1,Divorced,0,7,1,4,47400,0,Monthly,40,1990
2609,14,Bachelor,Business,Other,,,12/4/15,Male,1,Married,5,29,1,3,90700,0,No travel,40,1966
2610,6,Bachelor,Marketing,Information Technology,5/10/19,Went to another company,8/13/16,Male,1,Divorced,1,13,7,13,64600,0,None,40,1985
2611,16,Master,Marketing,Marketing,,,7/7/14,Female,1,Married,3,18,2,7,46800,1,Monthly,40,1977
2612,11,Master,Marketing,Other,,,3/15/18,Male,5,Married,5,35,1,5,158600,0,Monthly,40,1963
2613,14,Bachelor,Finance,Information Technology,12/16/19,Retired,9/16/10,Male,3,Married,,9,6,19,69500,2,None,40,1988
2614,12,Master,Finance,Marketing,,,3/31/17,Female,4,Married,1,13,1,2,53800,3,Weekly,40,1984
2615,10,Master,Other,Other,11/21/19,Went to another company,8/3/19,Male,3,Single,2,7,2,9,57300,1,Monthly,40,1987
2616,15,Associate,Computer Science,Accounting,3/21/19,Retired,3/11/07,Male,1,Single,,14,2,10,74900,1,No travel,40,1983
2617,15,Master,Marketing,Marketing,8/16/19,Went to another company,2/23/12,Female,1,Single,1,13,1,3,40400,4,Monthly,40,1982
2618,8,Bachelor,Finance,Marketing,,,3/5/15,Female,3,Married,3,24,3,7,67600,1,No travel,40,1969
2619,7,Bachelor,Finance,Other,5/17/19,Retired,10/28/15,Female,1,Divorced,,6,1,4,46000,2,Weekly,40,1990
2620,17,Bachelor,Other,Accounting,,,1/22/13,Male,1,Divorced,0,7,1,6,60900,1,None,40,1988
2621,18,Master,Other,Other,4/26/19,Went to another company,10/13/18,Male,3,Married,3,23,2,7,91900,0,No travel,40,1972
2622,8,Bachelor,Other,Other,,,4/25/19,Female,1,Single,0,1,2,6,39700,1,Weekly,40,1994
2623,8,Bachelor,Other,Accounting,,,2/2/14,Male,2,Divorced,2,14,4,9,82400,1,Weekly,40,1981
2624,13,Bachelor,Other,Human Resources,,,12/16/12,Male,1,Married,0,8,5,12,44600,0,Monthly,40,1988
2625,11,Bachelor,Other,Sales,8/5/19,Went to another company,5/7/19,Male,2,Single,3,15,1,5,37700,0,No travel,40,1981
2626,7,Bachelor,Business,Human Resources,,,3/4/18,Female,1,Single,6,25,2,5,73700,1,No travel,40,1968
2627,6,Bachelor,Finance,Other,,,1/4/14,Male,1,Single,0,6,8,21,46000,3,Weekly,40,1992
2628,9,Bachelor,Finance,Marketing,10/29/19,Fired,1/2/13,Female,2,Married,0,7,3,11,37200,0,None,40,1991
2629,7,Bachelor,Finance,Sales,,,12/15/18,Female,1,Married,1,9,7,9,28700,1,None,40,1989
2630,10,Bachelor,Business,Information Technology,4/15/19,Went to another company,1/11/15,Male,2,Single,2,13,4,14,71100,3,None,40,1980
2631,6,Bachelor,Finance,Marketing,,,12/22/17,Male,1,Divorced,0,3,3,8,30000,1,Monthly,40,1991
2632,12,Bachelor,Other,Information Technology,,,2/9/19,Male,1,Married,3,15,1,2,68600,1,Weekly,40,1983
2633,6,Master,Other,Other,12/6/19,Retired,5/10/12,Female,2,Single,,6,5,18,50600,1,No travel,40,1988
2634,13,Bachelor,Other,Accounting,,,4/8/12,Female,1,Divorced,2,18,2,3,84300,1,Monthly,40,1980
2635,13,Master,Technical Degree,Other,,,11/3/16,Female,3,Single,4,23,4,5,91900,0,None,40,1972
2636,12,Master,Other,Other,8/15/19,Went to another company,6/24/08,Female,3,Divorced,1,20,6,10,84100,4,No travel,40,1975
2637,14,Master,Marketing,Sales,3/26/19,Fired,3/9/19,Female,1,Married,2,7,3,12,27100,2,Monthly,40,1989
2638,10,Master,Other,Information Technology,,,4/8/19,Male,1,Married,2,7,2,5,54100,0,Monthly,40,1987
2639,16,Bachelor,Technical Degree,Marketing,,,6/28/14,Female,1,Married,3,16,24,36,44100,3,No travel,40,1980
2640,14,Bachelor,Finance,Accounting,,,6/2/09,Female,1,Divorced,0,11,1,4,68500,2,No travel,40,1982
2641,8,Master,Marketing,Marketing,,,1/6/19,Male,4,Single,2,8,3,9,46400,4,No travel,40,1985
2642,5,Bachelor,Finance,Sales,,,5/14/11,Female,1,Single,0,9,1,1,28700,1,Monthly,40,1985
2643,8,Master,Marketing,Other,,,3/20/17,Female,2,Married,2,14,5,13,64100,1,Weekly,40,1980
2644,6,Bachelor,Other,Marketing,9/26/19,Fired,7/20/19,Female,1,Married,0,1,2,5,28300,1,None,40,1993
2645,6,Master,Marketing,Other,6/4/19,Went to another company,1/30/13,Female,2,Married,1,15,6,13,66000,1,None,40,1978
2646,15,Master,Life Sciences,Accounting,,,2/11/14,Female,3,Divorced,1,12,1,4,85400,0,Monthly,40,1985
2647,9,Master,Technical Degree,Other,,,2/4/17,Female,1,Married,1,8,2,5,48800,1,Weekly,40,1987
2648,5,Master,Finance,Other,1/30/19,Went to another company,3/6/09,Female,5,Married,2,31,5,11,140900,0,Monthly,40,1964
2649,9,Bachelor,Marketing,Other,3/15/19,Retired,4/15/11,Female,1,Married,,11,9,13,53300,1,Monthly,40,1985
2650,2,Bachelor,Other,Other,8/23/19,Went to another company,1/31/19,Female,4,Married,6,27,8,31,113800,1,Less than monthly,40,1969
2651,4,Bachelor,Marketing,Marketing,2/11/19,Retired,12/14/82,Female,3,Single,,36,2,8,96400,1,Less than monthly,40,1962
2652,13,Master,Finance,Other,,,3/22/16,Male,4,Married,3,22,1,2,98200,0,Monthly,40,1973
2653,12,Bachelor,Other,Sales,,,3/31/15,Female,1,Single,2,19,10,30,38600,1,No travel,40,1974
2654,4,Bachelor,Finance,Sales,,,5/30/16,Female,2,Divorced,1,6,2,4,28900,2,Weekly,40,1987
2655,1,Master,Finance,Marketing,4/30/19,Retired,1/8/11,Male,4,Married,3,36,4,11,106100,3,None,40,1962
2656,14,Bachelor,Technical Degree,Accounting,6/20/19,Went to another company,5/25/18,Female,1,Divorced,1,6,11,12,59100,0,None,40,1988
2657,7,Master,Business,Accounting,5/22/19,Retired,11/22/11,Female,3,Married,,7,1,2,73700,1,None,40,1987
2658,5,Bachelor,Other,Marketing,11/22/19,Fired,5/8/19,Female,1,Married,0,1,1,2,28300,2,No travel,40,1994
2659,9,Associate,Marketing,Marketing,,,12/2/12,Male,1,Single,1,20,1,3,49700,1,No travel,40,1973
2660,12,Master,Marketing,Other,,,6/10/16,Female,2,Married,2,11,1,4,58600,1,Weekly,40,1986
2661,8,Below College,,Accounting,,,11/19/17,Female,2,Married,2,11,2,5,75400,0,No travel,40,1985
2662,9,Bachelor,Technical Degree,Human Resources,,,3/2/15,Male,1,Divorced,3,13,1,7,51700,4,Weekly,40,1985
2663,6,Master,Finance,Accounting,11/28/19,Went to another company,4/27/19,Male,2,Divorced,1,5,2,5,63100,1,None,40,1992
2664,11,Bachelor,Technical Degree,Other,7/19/19,Went to another company,5/4/17,Female,2,Single,2,9,6,9,55300,2,Monthly,40,1985
2665,12,Bachelor,Marketing,Marketing,,,11/26/16,Male,2,Married,4,16,1,2,48500,1,Monthly,40,1977
2666,12,Master,Finance,Marketing,3/26/19,Retired,3/31/17,Male,3,Married,,6,6,14,39700,3,Monthly,40,1990
2667,16,Bachelor,Other,Sales,,,12/12/15,Female,1,Single,1,13,1,5,32300,0,Monthly,40,1984
2668,8,Master,Marketing,Other,,,3/26/13,Female,3,Single,1,17,1,2,77000,2,Monthly,40,1980
2669,7,Master,Marketing,Marketing,8/5/19,Went to another company,12/26/14,Female,3,Married,0,6,8,20,39700,1,Monthly,40,1989
2670,6,Master,Business,Accounting,,,4/16/19,Female,2,Married,0,1,3,7,56100,1,Weekly,40,1994
2671,10,Bachelor,Business,Sales,,,3/7/17,Male,2,Married,1,9,7,11,31600,1,None,40,1984
2672,10,Bachelor,Computer Science,Marketing,7/26/19,Went to another company,1/9/19,Female,1,Married,1,5,1,2,31900,3,Monthly,40,1989
2673,7,Master,Computer Science,Human Resources,4/9/19,Went to another company,8/28/16,Female,2,Single,3,19,1,6,67900,2,None,40,1976
2674,9,Master,Business,Other,12/5/19,Went to another company,11/28/09,Female,2,Married,1,18,3,10,72100,3,Weekly,40,1975
2675,9,Bachelor,Other,Other,,,10/13/15,Male,2,Married,2,22,5,13,81100,2,No travel,40,1971
2676,11,Bachelor,Marketing,Other,,,4/12/18,Female,2,Married,2,17,14,56,70000,2,Less than Monthly,40,1977
2677,8,Bachelor,Other,Other,,,10/22/17,Female,2,Married,0,3,1,3,46300,1,None,40,1995
2678,21,Master,Computer Science,Sales,,,8/12/12,Female,3,Single,2,19,7,16,46700,1,Monthly,40,1975
2679,9,Master,Finance,Information Technology,,,5/8/14,Female,3,Married,4,26,1,5,114800,0,Monthly,40,1971
2680,1,Master,Computer Science,Marketing,,,10/3/15,Female,1,Single,1,8,4,12,34800,1,Monthly,40,1988
2681,10,Bachelor,Technical Degree,Information Technology,6/10/19,Went to another company,4/5/19,Female,1,Married,6,23,4,6,86800,3,Monthly,40,1970
2682,3,Master,Other,Other,10/10/19,Went to another company,8/29/16,Female,1,Married,1,8,7,19,48800,1,No travel,40,1987
2683,11,Master,Finance,Marketing,9/11/19,Fired,7/22/19,Male,3,Married,1,7,1,4,40900,2,Monthly,40,1988
2684,11,Master,Other,Accounting,,,11/23/12,Female,3,Single,0,8,1,3,75900,2,Weekly,40,1988
2685,10,Bachelor,Other,Other,,,3/26/19,Male,2,Married,3,8,1,3,53600,1,No travel,40,1986
2686,18,Bachelor,Marketing,Accounting,,,12/4/09,Female,5,Married,2,33,1,3,192200,2,Weekly,40,1963
2687,9,Master,Business,Accounting,12/13/19,Went to another company,8/23/12,Female,4,Married,3,37,1,2,196700,2,Monthly,40,1959
2688,12,Master,Other,Accounting,3/11/19,Went to another company,6/24/13,Male,2,Married,0,7,5,14,67000,1,None,40,1988
2689,13,Bachelor,Other,Sales,,,8/5/19,Male,1,Married,0,1,1,2,22700,0,Monthly,40,1995
2690,7,Bachelor,Other,Other,9/6/19,Retired,11/21/10,Female,2,Married,,13,8,12,62200,2,No travel,40,1980
2691,18,Bachelor,Life Sciences,Other,,,3/18/19,Male,3,Married,1,4,11,16,52400,5,Monthly,40,1991
2692,16,Bachelor,Marketing,Human Resources,,,4/9/14,Male,2,Single,2,15,1,2,60300,2,Less than monthly,40,1981
2693,8,Bachelor,Business,Other,,,3/4/19,Male,3,Married,1,3,2,6,50900,1,monthly,40,1995
2694,3,Master,Other,Accounting,,,12/15/15,Male,3,Single,2,11,1,5,82900,0,No travel,40,1983
2695,17,Master,Finance,Accounting,9/13/19,Went to another company,8/18/18,Male,3,Married,0,2,26,38,63500,0,Weekly,40,1991
2696,3,Below College,,Accounting,,,12/5/17,Female,1,Divorced,0,3,2,9,54100,1,Monthly,40,1990
2697,8,Master,Other,Sales,,,11/18/15,Female,2,Married,1,11,1,3,33500,1,No travel,40,1987
2698,9,Master,Marketing,Other,5/20/19,Retired,2/2/99,Male,3,Married,,21,1,3,86700,1,Weekly,40,1974
2699,3,Master,Other,Accounting,,,8/15/19,Male,3,Divorced,1,2,5,6,63500,0,monthly,40,1995
2700,8,Bachelor,Computer Science,Marketing,,,2/24/19,Male,2,Married,7,28,2,10,69200,2,None,40,1968
2701,2,Doctor,Other,Information Technology,,,4/8/19,Female,3,Married,1,6,4,9,63600,0,No travel,40,1989
2702,4,Bachelor,Marketing,Accounting,7/5/19,Went to another company,12/30/14,Female,2,Married,1,18,8,23,92700,1,None,40,1978
2703,5,Associate,Other,Other,,,7/1/19,Male,1,Single,1,1,2,7,39700,0,Weekly,40,1993
2704,5,Below College,,Marketing,11/20/19,Fired,7/2/19,Female,3,Married,3,18,11,14,56600,1,Monthly,40,1979
2705,7,Master,Marketing,Other,,,1/30/13,Female,2,Single,1,13,2,5,62200,3,No travel,40,1981
2706,10,Bachelor,Business,Sales,11/28/19,Went to another company,4/28/13,Male,3,Divorced,3,24,1,1,54100,1,Weekly,40,1973
2707,15,Bachelor,Business,Other,,,12/5/12,Female,2,Married,1,13,1,5,62200,2,Less than monthly,40,1980
2708,6,Master,Marketing,Marketing,6/24/19,Went to another company,4/10/16,Female,4,Divorced,7,33,4,14,97100,1,monthly,40,1965
2709,8,Master,Other,Accounting,,,3/6/16,Female,3,Single,2,11,2,8,82900,1,Less than monthly,40,1986
2710,9,Doctor,Business,Information Technology,,,1/2/13,Female,2,Married,0,7,1,3,59500,1,Monthly,40,1990
2711,6,Master,Computer Science,Accounting,,,2/19/17,Male,3,Single,5,24,3,7,121800,0,Weekly,40,1972
2712,9,Bachelor,Other,Accounting,5/16/19,Went to another company,2/28/18,Female,1,Married,1,8,2,7,62700,1,None,40,1987
2713,12,Master,Other,Other,3/5/19,Fired,8/9/16,Female,4,Married,1,6,4,6,61200,1,None,40,1992
2714,18,Associate,Computer Science,Information Technology,,,3/30/13,Male,1,Single,2,26,5,19,94900,1,None,40,1971
2715,12,Bachelor,Other,Other,4/9/19,Went to another company,1/27/16,Male,3,Single,2,18,4,11,79300,1,None,40,1978
2716,14,Bachelor,Other,Other,4/25/19,Went to another company,4/10/13,Female,1,Married,3,24,5,18,78300,1,Less than Monthly,40,1970
2717,10,Master,Business,Accounting,,,12/21/12,Male,3,Married,2,21,5,14,111400,0,Monthly,40,1975
2718,5,Bachelor,Business,Other,,,12/26/16,Female,1,Divorced,0,4,1,1,43300,1,No travel,40,1991
2719,10,Bachelor,Business,Marketing,,,10/24/15,Female,1,Single,1,8,1,3,34800,3,Less than Monthly,40,1989
2720,9,Bachelor,Business,Marketing,,,12/10/16,Male,1,Married,1,4,2,7,31000,0,No travel,40,1989
2721,8,Bachelor,Marketing,Sales,3/6/19,Went to another company,9/26/18,Male,4,Divorced,4,26,1,4,63100,0,Weekly,40,1970
