EmployeeId,QuestionNum,QuestionText,Response
e2744,Q2,How satisfied are you with the company?,Somewhat Satisfied
e2744,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
e2744,Q4,How would you rate you work/life balance?,Good
e2745,Q1,How satisfied are you with your job?,Somewhat Satisfied
e2745,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
e2745,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
e2745,Q4,How would you rate you work/life balance?,Poor
E2746,Q1,How satisfied are you with your job?,Very Unsatisfied
E2746,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
E2746,Q3,How satisfied are you with your manager?,Somewhat Unsatisfied
E2746,Q4,How would you rate you work/life balance?,Poor
e2747,Q1,How satisfied are you with your job?,Somewhat Satisfied
e2747,Q2,How satisfied are you with the company?,Very Satisfied
e2747,Q3,How satisfied are you with your manager?,Very Satisfied
e2747,Q4,How would you rate you work/life balance?,Excellent
e2748,Q1,How satisfied are you with your job?,Somewhat Satisfied
e2748,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
e2748,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
e2748,Q4,How would you rate you work/life balance?,Poor
E2749,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
E2749,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2749,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2749,Q4,How would you rate you work/life balance?,Fair
E2750,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
E2750,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
E2750,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
E2750,Q4,How would you rate you work/life balance?,Poor
E2751,Q1,How satisfied are you with your job?,Very Satisfied
E2751,Q2,How satisfied are you with the company?,Very Satisfied
E2751,Q3,How satisfied are you with your manager?,Very Satisfied
E2751,Q4,How would you rate you work/life balance?,Excellent
e2752,Q1,How satisfied are you with your job?,Somewhat Satisfied
e2752,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
e2752,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e2752,Q4,How would you rate you work/life balance?,Good
E2753,Q1,How satisfied are you with your job?,Somewhat Satisfied
E2753,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
E2753,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2753,Q4,How would you rate you work/life balance?,Excellent
e2754,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
e2754,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
e2754,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
e2754,Q4,How would you rate you work/life balance?,Fair
E2755,Q1,How satisfied are you with your job?,Very Satisfied
E2755,Q2,How satisfied are you with the company?,Very Satisfied
E2755,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2755,Q4,How would you rate you work/life balance?,Good
2756,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2756,Q2,How satisfied are you with the company?,Very Satisfied
2756,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2756,Q4,How would you rate you work/life balance?,Good
e2757,Q1,How satisfied are you with your job?,Very Satisfied
e2757,Q2,How satisfied are you with the company?,Somewhat Satisfied
e2757,Q3,How satisfied are you with your manager?,Very Satisfied
e2757,Q4,How would you rate you work/life balance?,Good
E2758,Q1,How satisfied are you with your job?,Somewhat Satisfied
E2758,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2758,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
E2758,Q4,How would you rate you work/life balance?,Good
E2759,Q1,How satisfied are you with your job?,Somewhat Satisfied
E2759,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2759,Q3,How satisfied are you with your manager?,Very Satisfied
E2759,Q4,How would you rate you work/life balance?,Good
2760,Q1,How satisfied are you with your job?,Somewhat Satisfied
2760,Q2,How satisfied are you with the company?,Very Satisfied
2760,Q3,How satisfied are you with your manager?,Very Satisfied
2760,Q4,How would you rate you work/life balance?,Excellent
2761,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2761,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
2761,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2761,Q4,How would you rate you work/life balance?,Good
2762,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2762,Q2,How satisfied are you with the company?,Very Unsatisfied
2762,Q3,How satisfied are you with your manager?,Somewhat Unsatisfied
2762,Q4,How would you rate you work/life balance?,Fair
2763,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2763,Q2,How satisfied are you with the company?,Very Satisfied
2763,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2763,Q4,How would you rate you work/life balance?,Excellent
e2764,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
e2764,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
e2764,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
e2764,Q4,How would you rate you work/life balance?,Good
2765,Q1,How satisfied are you with your job?,Somewhat Satisfied
2765,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
2765,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
2765,Q4,How would you rate you work/life balance?,Fair
2766,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2766,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
2766,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
2766,Q4,How would you rate you work/life balance?,Fair
e2767,Q1,How satisfied are you with your job?,Very Satisfied
e2767,Q2,How satisfied are you with the company?,Very Satisfied
e2767,Q3,How satisfied are you with your manager?,Very Satisfied
e2767,Q4,How would you rate you work/life balance?,Excellent
e2768,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
e2768,Q2,How satisfied are you with the company?,Somewhat Satisfied
e2768,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e2768,Q4,How would you rate you work/life balance?,Good
E2769,Q1,How satisfied are you with your job?,Very Satisfied
E2769,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2769,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2769,Q4,How would you rate you work/life balance?,Excellent
E2770,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
E2770,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2770,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
E2770,Q4,How would you rate you work/life balance?,Fair
E2771,Q1,How satisfied are you with your job?,Very Satisfied
E2771,Q2,How satisfied are you with the company?,Very Satisfied
E2771,Q3,How satisfied are you with your manager?,Very Satisfied
E2771,Q4,How would you rate you work/life balance?,Excellent
E2772,Q1,How satisfied are you with your job?,Somewhat Satisfied
E2772,Q2,How satisfied are you with the company?,Very Satisfied
E2772,Q3,How satisfied are you with your manager?,Very Satisfied
E2772,Q4,How would you rate you work/life balance?,Good
E2773,Q1,How satisfied are you with your job?,Very Satisfied
E2773,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2773,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2773,Q4,How would you rate you work/life balance?,Fair
2774,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2774,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
2774,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2774,Q4,How would you rate you work/life balance?,Fair
2775,Q1,How satisfied are you with your job?,Very Unsatisfied
2775,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
2775,Q3,How satisfied are you with your manager?,Somewhat Unsatisfied
2775,Q4,How would you rate you work/life balance?,Very Poor
2776,Q1,How satisfied are you with your job?,Very Satisfied
2776,Q2,How satisfied are you with the company?,Very Satisfied
2776,Q3,How satisfied are you with your manager?,Very Satisfied
2776,Q4,How would you rate you work/life balance?,Excellent
e2777,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
e2777,Q2,How satisfied are you with the company?,Somewhat Satisfied
e2777,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
e2777,Q4,How would you rate you work/life balance?,Fair
E2778,Q1,How satisfied are you with your job?,Very Satisfied
E2778,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2778,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2778,Q4,How would you rate you work/life balance?,Good
E2779,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
E2779,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
E2779,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
E2779,Q4,How would you rate you work/life balance?,Good
2780,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2780,Q2,How satisfied are you with the company?,Very Satisfied
2780,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2780,Q4,How would you rate you work/life balance?,Fair
2781,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2781,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
2781,Q3,How satisfied are you with your manager?,Somewhat Unsatisfied
2781,Q4,How would you rate you work/life balance?,Fair
2782,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2782,Q2,How satisfied are you with the company?,Somewhat Satisfied
2782,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2782,Q4,How would you rate you work/life balance?,Excellent
E2783,Q1,How satisfied are you with your job?,Somewhat Satisfied
E2783,Q2,How satisfied are you with the company?,Very Satisfied
E2783,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2783,Q4,How would you rate you work/life balance?,Fair
e2784,Q1,How satisfied are you with your job?,Very Satisfied
e2784,Q2,How satisfied are you with the company?,Somewhat Satisfied
e2784,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e2784,Q4,How would you rate you work/life balance?,Good
2785,Q1,How satisfied are you with your job?,Somewhat Satisfied
2785,Q2,How satisfied are you with the company?,Somewhat Satisfied
2785,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2785,Q4,How would you rate you work/life balance?,Good
2786,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2786,Q2,How satisfied are you with the company?,Somewhat Satisfied
2786,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
2786,Q4,How would you rate you work/life balance?,Poor
E2787,Q1,How satisfied are you with your job?,Somewhat Satisfied
E2787,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2787,Q3,How satisfied are you with your manager?,Very Satisfied
E2787,Q4,How would you rate you work/life balance?,Good
2788,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2788,Q2,How satisfied are you with the company?,Very Satisfied
2788,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2788,Q4,How would you rate you work/life balance?,Fair
e2789,Q1,How satisfied are you with your job?,Somewhat Satisfied
e2789,Q2,How satisfied are you with the company?,Very Satisfied
e2789,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e2789,Q4,How would you rate you work/life balance?,Fair
E2790,Q1,How satisfied are you with your job?,Very Satisfied
E2790,Q2,How satisfied are you with the company?,Very Satisfied
E2790,Q3,How satisfied are you with your manager?,Very Satisfied
E2790,Q4,How would you rate you work/life balance?,Excellent
2791,Q1,How satisfied are you with your job?,Somewhat Satisfied
2791,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
2791,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
2791,Q4,How would you rate you work/life balance?,Poor
2792,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
2792,Q2,How satisfied are you with the company?,Somewhat Satisfied
2792,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
2792,Q4,How would you rate you work/life balance?,Good
2793,Q1,How satisfied are you with your job?,Very Satisfied
2793,Q2,How satisfied are you with the company?,Somewhat Satisfied
2793,Q3,How satisfied are you with your manager?,Very Satisfied
2793,Q4,How would you rate you work/life balance?,Excellent
2794,Q1,How satisfied are you with your job?,Somewhat Satisfied
2794,Q2,How satisfied are you with the company?,Somewhat Satisfied
2794,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2794,Q4,How would you rate you work/life balance?,Good
e2795,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
e2795,Q2,How satisfied are you with the company?,Somewhat Satisfied
e2795,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
e2795,Q4,How would you rate you work/life balance?,Fair
e2796,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
e2796,Q2,How satisfied are you with the company?,Very Satisfied
e2796,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e2796,Q4,How would you rate you work/life balance?,Good
E2797,Q1,How satisfied are you with your job?,Somewhat Satisfied
E2797,Q2,How satisfied are you with the company?,Very Satisfied
E2797,Q3,How satisfied are you with your manager?,Very Satisfied
E2797,Q4,How would you rate you work/life balance?,Excellent
E2798,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
E2798,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
E2798,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
E2798,Q4,How would you rate you work/life balance?,Poor
2799,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2799,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
2799,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
2799,Q4,How would you rate you work/life balance?,Poor
2800,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2800,Q2,How satisfied are you with the company?,Somewhat Satisfied
2800,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2800,Q4,How would you rate you work/life balance?,Fair
E2801,Q1,How satisfied are you with your job?,Somewhat Satisfied
E2801,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2801,Q3,How satisfied are you with your manager?,Very Satisfied
E2801,Q4,How would you rate you work/life balance?,Good
2802,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2802,Q2,How satisfied are you with the company?,Somewhat Satisfied
2802,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2802,Q4,How would you rate you work/life balance?,Fair
2803,Q1,How satisfied are you with your job?,Very Satisfied
2803,Q2,How satisfied are you with the company?,Very Satisfied
2803,Q3,How satisfied are you with your manager?,Very Satisfied
2803,Q4,How would you rate you work/life balance?,Good
e2804,Q1,How satisfied are you with your job?,Very Satisfied
e2804,Q2,How satisfied are you with the company?,Somewhat Satisfied
e2804,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e2804,Q4,How would you rate you work/life balance?,Excellent
e2805,Q1,How satisfied are you with your job?,Very Satisfied
e2805,Q2,How satisfied are you with the company?,Very Satisfied
e2805,Q3,How satisfied are you with your manager?,Very Satisfied
e2805,Q4,How would you rate you work/life balance?,Excellent
e2806,Q1,How satisfied are you with your job?,Somewhat Satisfied
e2806,Q2,How satisfied are you with the company?,Somewhat Satisfied
e2806,Q3,How satisfied are you with your manager?,Very Satisfied
e2806,Q4,How would you rate you work/life balance?,Excellent
e2807,Q1,How satisfied are you with your job?,Very Satisfied
e2807,Q2,How satisfied are you with the company?,Somewhat Satisfied
e2807,Q3,How satisfied are you with your manager?,Very Satisfied
e2807,Q4,How would you rate you work/life balance?,Excellent
E2808,Q1,How satisfied are you with your job?,Very Satisfied
E2808,Q2,How satisfied are you with the company?,Very Satisfied
E2808,Q3,How satisfied are you with your manager?,Very Satisfied
E2808,Q4,How would you rate you work/life balance?,Excellent
E2809,Q1,How satisfied are you with your job?,Very Satisfied
E2809,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2809,Q3,How satisfied are you with your manager?,Very Satisfied
E2809,Q4,How would you rate you work/life balance?,Excellent
E2810,Q1,How satisfied are you with your job?,Somewhat Satisfied
E2810,Q2,How satisfied are you with the company?,Very Satisfied
E2810,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2810,Q4,How would you rate you work/life balance?,Excellent
2811,Q1,How satisfied are you with your job?,Very Satisfied
2811,Q2,How satisfied are you with the company?,Very Satisfied
2811,Q3,How satisfied are you with your manager?,Very Satisfied
2811,Q4,How would you rate you work/life balance?,Excellent
e2812,Q1,How satisfied are you with your job?,Somewhat Satisfied
e2812,Q2,How satisfied are you with the company?,Somewhat Satisfied
e2812,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
e2812,Q4,How would you rate you work/life balance?,Good
e2813,Q1,How satisfied are you with your job?,Very Satisfied
e2813,Q2,How satisfied are you with the company?,Somewhat Satisfied
e2813,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e2813,Q4,How would you rate you work/life balance?,Fair
2814,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2814,Q2,How satisfied are you with the company?,Somewhat Satisfied
2814,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2814,Q4,How would you rate you work/life balance?,Excellent
e2815,Q1,How satisfied are you with your job?,Somewhat Satisfied
e2815,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
e2815,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
e2815,Q4,How would you rate you work/life balance?,Poor
2816,Q1,How satisfied are you with your job?,Very Satisfied
2816,Q2,How satisfied are you with the company?,Somewhat Satisfied
2816,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2816,Q4,How would you rate you work/life balance?,Fair
e2817,Q1,How satisfied are you with your job?,Very Satisfied
e2817,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
e2817,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e2817,Q4,How would you rate you work/life balance?,Fair
2818,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2818,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
2818,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2818,Q4,How would you rate you work/life balance?,Excellent
E2819,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
E2819,Q2,How satisfied are you with the company?,Very Satisfied
E2819,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2819,Q4,How would you rate you work/life balance?,Good
e2820,Q1,How satisfied are you with your job?,Somewhat Satisfied
e2820,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
e2820,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
e2820,Q4,How would you rate you work/life balance?,Fair
2821,Q1,How satisfied are you with your job?,Very Satisfied
2821,Q2,How satisfied are you with the company?,Very Satisfied
2821,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2821,Q4,How would you rate you work/life balance?,Good
E2822,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
E2822,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2822,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2822,Q4,How would you rate you work/life balance?,Excellent
E2823,Q1,How satisfied are you with your job?,Very Satisfied
E2823,Q2,How satisfied are you with the company?,Very Satisfied
E2823,Q3,How satisfied are you with your manager?,Very Satisfied
E2823,Q4,How would you rate you work/life balance?,Good
E2824,Q1,How satisfied are you with your job?,Very Satisfied
E2824,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2824,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2824,Q4,How would you rate you work/life balance?,Fair
e2825,Q1,How satisfied are you with your job?,Very Unsatisfied
e2825,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
e2825,Q3,How satisfied are you with your manager?,Somewhat Unsatisfied
e2825,Q4,How would you rate you work/life balance?,Fair
e2826,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
e2826,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
e2826,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
e2826,Q4,How would you rate you work/life balance?,Fair
e2827,Q1,How satisfied are you with your job?,Very Satisfied
e2827,Q2,How satisfied are you with the company?,Very Satisfied
e2827,Q3,How satisfied are you with your manager?,Very Satisfied
e2827,Q4,How would you rate you work/life balance?,Excellent
E2828,Q1,How satisfied are you with your job?,Somewhat Satisfied
E2828,Q2,How satisfied are you with the company?,Very Satisfied
E2828,Q3,How satisfied are you with your manager?,Very Satisfied
E2828,Q4,How would you rate you work/life balance?,Excellent
E2829,Q1,How satisfied are you with your job?,Very Satisfied
E2829,Q2,How satisfied are you with the company?,Very Satisfied
E2829,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2829,Q4,How would you rate you work/life balance?,Fair
e2830,Q1,How satisfied are you with your job?,Very Unsatisfied
e2830,Q2,How satisfied are you with the company?,Very Unsatisfied
e2830,Q3,How satisfied are you with your manager?,Very Unsatisfied
e2830,Q4,How would you rate you work/life balance?,Poor
E2831,Q1,How satisfied are you with your job?,Somewhat Satisfied
E2831,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
E2831,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2831,Q4,How would you rate you work/life balance?,Fair
2832,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
2832,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
2832,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
2832,Q4,How would you rate you work/life balance?,Good
E2833,Q1,How satisfied are you with your job?,Very Satisfied
E2833,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2833,Q3,How satisfied are you with your manager?,Very Satisfied
E2833,Q4,How would you rate you work/life balance?,Excellent
e2834,Q1,How satisfied are you with your job?,Somewhat Satisfied
e2834,Q2,How satisfied are you with the company?,Somewhat Satisfied
e2834,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e2834,Q4,How would you rate you work/life balance?,Excellent
2835,Q1,How satisfied are you with your job?,Somewhat Satisfied
2835,Q2,How satisfied are you with the company?,Very Satisfied
2835,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2835,Q4,How would you rate you work/life balance?,Good
2836,Q1,How satisfied are you with your job?,Very Satisfied
2836,Q2,How satisfied are you with the company?,Somewhat Satisfied
2836,Q3,How satisfied are you with your manager?,Very Satisfied
2836,Q4,How would you rate you work/life balance?,Excellent
2837,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
2837,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
2837,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
2837,Q4,How would you rate you work/life balance?,Good
E2838,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
E2838,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2838,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
E2838,Q4,How would you rate you work/life balance?,Fair
E2839,Q1,How satisfied are you with your job?,Very Satisfied
E2839,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
E2839,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2839,Q4,How would you rate you work/life balance?,Excellent
2840,Q1,How satisfied are you with your job?,Somewhat Satisfied
2840,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
2840,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2840,Q4,How would you rate you work/life balance?,Excellent
e2841,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
e2841,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
e2841,Q3,How satisfied are you with your manager?,Somewhat Unsatisfied
e2841,Q4,How would you rate you work/life balance?,Fair
E2842,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
E2842,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
E2842,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
E2842,Q4,How would you rate you work/life balance?,Poor
E2843,Q1,How satisfied are you with your job?,Very Satisfied
E2843,Q2,How satisfied are you with the company?,Very Satisfied
E2843,Q3,How satisfied are you with your manager?,Very Satisfied
E2843,Q4,How would you rate you work/life balance?,Excellent
E2844,Q1,How satisfied are you with your job?,Very Satisfied
E2844,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2844,Q3,How satisfied are you with your manager?,Very Satisfied
E2844,Q4,How would you rate you work/life balance?,Excellent
2845,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
2845,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
2845,Q3,How satisfied are you with your manager?,Somewhat Unsatisfied
2845,Q4,How would you rate you work/life balance?,Very Poor
E2846,Q1,How satisfied are you with your job?,Very Satisfied
E2846,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2846,Q3,How satisfied are you with your manager?,Very Satisfied
E2846,Q4,How would you rate you work/life balance?,Excellent
e2847,Q1,How satisfied are you with your job?,Very Satisfied
e2847,Q2,How satisfied are you with the company?,Very Satisfied
e2847,Q3,How satisfied are you with your manager?,Very Satisfied
e2847,Q4,How would you rate you work/life balance?,Good
2848,Q1,How satisfied are you with your job?,Very Satisfied
2848,Q2,How satisfied are you with the company?,Somewhat Satisfied
2848,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2848,Q4,How would you rate you work/life balance?,Good
e2849,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
e2849,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
e2849,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
e2849,Q4,How would you rate you work/life balance?,Fair
e2850,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
e2850,Q2,How satisfied are you with the company?,Somewhat Unsatisfied
e2850,Q3,How satisfied are you with your manager?,Somewhat Unsatisfied
e2850,Q4,How would you rate you work/life balance?,Poor
E2851,Q1,How satisfied are you with your job?,Somewhat Satisfied
E2851,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
E2851,Q3,How satisfied are you with your manager?,Somewhat Satisfied
E2851,Q4,How would you rate you work/life balance?,Fair
e2852,Q1,How satisfied are you with your job?,Somewhat Satisfied
e2852,Q2,How satisfied are you with the company?,Very Satisfied
e2852,Q3,How satisfied are you with your manager?,Very Satisfied
e2852,Q4,How would you rate you work/life balance?,Excellent
2853,Q1,How satisfied are you with your job?,Somewhat Unsatisfied
2853,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
2853,Q3,How satisfied are you with your manager?,Somewhat Unsatisfied
2853,Q4,How would you rate you work/life balance?,Fair
e2854,Q1,How satisfied are you with your job?,Neither Satisfied nor Unsatisfied
e2854,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
e2854,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e2854,Q4,How would you rate you work/life balance?,Fair
2855,Q1,How satisfied are you with your job?,Somewhat Satisfied
2855,Q2,How satisfied are you with the company?,Somewhat Satisfied
2855,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2855,Q4,How would you rate you work/life balance?,Fair
e2856,Q1,How satisfied are you with your job?,Very Satisfied
e2856,Q2,How satisfied are you with the company?,Very Satisfied
e2856,Q3,How satisfied are you with your manager?,Somewhat Satisfied
e2856,Q4,How would you rate you work/life balance?,Good
E2857,Q1,How satisfied are you with your job?,Very Satisfied
E2857,Q2,How satisfied are you with the company?,Somewhat Satisfied
E2857,Q3,How satisfied are you with your manager?,Very Satisfied
E2857,Q4,How would you rate you work/life balance?,Excellent
2858,Q1,How satisfied are you with your job?,Somewhat Satisfied
2858,Q2,How satisfied are you with the company?,Somewhat Satisfied
2858,Q3,How satisfied are you with your manager?,Neither Satisfied nor Unsatisfied
2858,Q4,How would you rate you work/life balance?,Fair
2859,Q1,How satisfied are you with your job?,Very Satisfied
2859,Q2,How satisfied are you with the company?,Neither Satisfied nor Unsatisfied
2859,Q3,How satisfied are you with your manager?,Somewhat Satisfied
2859,Q4,How would you rate you work/life balance?,Good
